Time,Distance,Longitude,Latitude,LTE_UE_PCI,LTE_UE_RSRP,LTE_UE_RSRQ,LTE_UE_SINR,App_Throughput_DL
04/01/2019 17:31,"21,308,121,094","248,008","636,539",,,,,
04/01/2019 17:31,"21,310,681,641","248,008","636,541",,,,,
04/01/2019 17:31,"21,313,480,469","248,008","636,543",,,,,
04/01/2019 17:31,"21,316,279,297","248,008","636,546",,,,,
04/01/2019 17:31,"21,319,179,688","248,007","636,548",,,,,
04/01/2019 17:31,"21,322,072,266","248,007","636,551",,,,,
04/01/2019 17:31,"21,325,193,359","248,007","636,554",,,,,
04/01/2019 17:31,"21,328,205,078","248,007","636,557",,,,,
04/01/2019 17:31,"21,331,115,234","248,007","636,559",,,,,
04/01/2019 17:31,"21,334,007,813","248,007","636,562",,,,,
04/01/2019 17:31,"21,337,009,766","248,007","636,564",,,,,
04/01/2019 17:31,"21,340,011,719","248,007","636,567",,,,,
04/01/2019 17:31,"21,342,906,250","248,007","636,570",,,,,
04/01/2019 17:31,"21,345,687,500","248,007","636,572",,,,,
04/01/2019 17:31,"21,348,437,500","248,006","636,575",,,,,
04/01/2019 17:31,"21,351,121,094","248,005","636,577",,,,,
04/01/2019 17:31,"21,353,656,250","248,004","636,579",,,,,
04/01/2019 17:31,"21,355,945,313","248,003","636,581",,,,,
04/01/2019 17:31,"21,357,886,719","248,003","636,583",,,,,
04/01/2019 17:31,"21,359,349,609","248,002","636,584",,,,,
04/01/2019 17:31,"21,361,021,484","248,002","636,585",,,,,
04/01/2019 17:31,"21,363,146,484","248,002","636,587",,,,,
04/01/2019 17:31,"21,365,925,781","248,002","636,590",,,,,
04/01/2019 17:31,"21,368,707,031","248,002","636,592",,,,,
04/01/2019 17:32,"21,371,708,984","248,002","636,595",,,,,
04/01/2019 17:32,"21,374,933,594","248,002","636,598",,,,,
04/01/2019 17:32,"21,377,939,453","248,002","636,601",,,,,
04/01/2019 17:32,"21,381,060,547","248,002","636,603",,,,,
04/01/2019 17:32,"21,383,970,703","248,001","636,606",,,,,
04/01/2019 17:32,"21,386,880,859","248,001","636,609",,,,,
04/01/2019 17:32,"21,389,804,688","248,001","636,611",,,,,
04/01/2019 17:32,"21,392,638,672","248,000","636,614",,,,,
04/01/2019 17:32,"21,395,365,234","248,000","636,616",,,,,
04/01/2019 17:32,"21,398,164,063","248,000","636,618",,,,,
04/01/2019 17:32,"21,400,730,469","248,000","636,621",,,,,
04/01/2019 17:32,"21,402,978,516","247,999","636,623",,,,,
04/01/2019 17:32,"21,405,435,547","247,999","636,625",,,,,
04/01/2019 17:32,"21,407,669,922","247,999","636,627",,,,,
04/01/2019 17:32,"21,409,919,922","247,999","636,629",,,,,
04/01/2019 17:32,"21,412,146,484","247,999","636,631",,,,,
04/01/2019 17:32,"21,414,048,828","247,998","636,633",,,,,
04/01/2019 17:32,"21,415,859,375","247,998","636,634",,,,,
04/01/2019 17:32,"21,417,320,313","247,998","636,636",,,,,
04/01/2019 17:32,"21,419,349,609","247,998","636,637",,,,,
04/01/2019 17:32,"21,421,708,984","247,997","636,639",,,,,
04/01/2019 17:32,"21,424,507,813","247,997","636,642",,,,,
04/01/2019 17:32,"21,427,400,391","247,997","636,645",,,,,
04/01/2019 17:32,"21,430,412,109","247,997","636,647",,,,,
04/01/2019 17:32,"21,433,310,547","247,997","636,650",,,,,
04/01/2019 17:32,"21,436,320,313","247,996","636,653",,,,,
04/01/2019 17:32,"21,439,220,703","247,996","636,655",,,,,
04/01/2019 17:32,"21,442,009,766","247,996","636,658",,,,,
04/01/2019 17:32,"21,444,687,500","247,996","636,660",,,,,
04/01/2019 17:32,"21,447,376,953","247,995","636,663",,,,,
04/01/2019 17:32,"21,450,275,391","247,995","636,665",,,,,
04/01/2019 17:32,"21,453,076,172","247,995","636,668",,,,,
04/01/2019 17:32,"21,455,875,000","247,995","636,670",,,,,
04/01/2019 17:32,"21,458,441,406","247,994","636,672",,,,,
04/01/2019 17:32,"21,461,111,328","247,994","636,675",,,,,
04/01/2019 17:32,"21,463,892,578","247,994","636,677",,,,,
04/01/2019 17:32,"21,466,564,453","247,994","636,680",,,,,
04/01/2019 17:32,"21,469,455,078","247,994","636,682",,,,,
04/01/2019 17:32,"21,472,458,984","247,994","636,685",,,,,
04/01/2019 17:32,"21,475,574,219","247,994","636,688",,,,,
04/01/2019 17:32,"21,478,466,797","247,994","636,690",,,,,
04/01/2019 17:32,"21,481,255,859","247,994","636,693",,,,,
04/01/2019 17:32,"21,483,927,734","247,994","636,695",,,,,
04/01/2019 17:32,"21,486,708,984","247,993","636,698",,,,,
04/01/2019 17:32,"21,488,935,547","247,993","636,700",,,,,
04/01/2019 17:32,"21,490,941,406","247,993","636,702",,,,,
04/01/2019 17:32,"21,493,277,344","247,993","636,704",,,,,
04/01/2019 17:32,"21,495,949,219","247,993","636,706",,,,,
04/01/2019 17:32,"21,498,621,094","247,993","636,709",,,,,
04/01/2019 17:32,"21,500,955,078","247,993","636,711",,,,,
04/01/2019 17:32,"21,503,412,109","247,993","636,713",,,,,
04/01/2019 17:32,"21,505,978,516","247,993","636,715",,,,,
04/01/2019 17:32,"21,508,767,578","247,993","636,718",,,,,
04/01/2019 17:32,"21,511,253,906","247,992","636,720",,,,,
04/01/2019 17:32,"21,513,958,984","247,992","636,722",,,,,
04/01/2019 17:32,"21,516,664,063","247,991","636,725",,,,,
04/01/2019 17:32,"21,519,369,141","247,991","636,727",,,,,
04/01/2019 17:32,"21,521,835,938","247,991","636,729",,,,,
04/01/2019 17:32,"21,524,285,156","247,991","636,731",,,,,
04/01/2019 17:32,"21,526,400,391","247,991","636,733",,,,,
04/01/2019 17:33,"21,528,625,000","247,991","636,735",,,,,
04/01/2019 17:33,"21,530,628,906","247,991","636,737",,,,,
04/01/2019 17:33,"21,532,974,609","247,991","636,739",,,,,
04/01/2019 17:33,"21,535,099,609","247,991","636,741",,,,,
04/01/2019 17:33,"21,536,882,813","247,991","636,743",,,,,
04/01/2019 17:33,"21,538,216,797","247,991","636,744",,,,,
04/01/2019 17:33,"21,539,439,453","247,991","636,745",,,,,
04/01/2019 17:33,"21,541,121,094","247,991","636,747",,,,,
04/01/2019 17:33,"21,543,041,016","247,990","636,748",,,,,
04/01/2019 17:33,"21,544,632,813","247,990","636,750",,,,,
04/01/2019 17:33,"21,546,224,609","247,990","636,751",,,,,
04/01/2019 17:33,"21,547,949,219","247,989","636,752",,,,,
04/01/2019 17:33,"21,549,650,391","247,989","636,754",,,,,
04/01/2019 17:33,"21,551,570,313","247,989","636,756",,,,,
04/01/2019 17:33,"21,553,619,141","247,988","636,758",,,,,
04/01/2019 17:33,"21,555,886,719","247,988","636,759",,,,,
04/01/2019 17:33,"21,558,246,094","247,987","636,762",,,,,
04/01/2019 17:33,"21,560,824,219","247,987","636,764",,,,,
04/01/2019 17:33,"21,563,281,250","247,987","636,766",,,,,
04/01/2019 17:33,"21,565,750,000","247,987","636,768",,,,,
04/01/2019 17:33,"21,568,537,109","247,987","636,771",,,,,
04/01/2019 17:33,"21,571,320,313","247,986","636,773",,,,,
04/01/2019 17:33,"21,574,435,547","247,986","636,776",,,,,
04/01/2019 17:33,"21,577,550,781","247,986","636,779",,,,,
04/01/2019 17:33,"21,579,775,391","247,986","636,781",,,,,
04/01/2019 17:33,"21,581,552,734","247,986","636,782",,,,,
04/01/2019 17:33,"21,583,558,594","247,986","636,784",,,,,
04/01/2019 17:33,"21,585,785,156","247,986","636,786",,,,,
04/01/2019 17:33,"21,588,455,078","247,986","636,789",,,,,
04/01/2019 17:33,"21,591,255,859","247,986","636,791",,,,,
04/01/2019 17:33,"21,594,148,438","247,986","636,794",,,,,
04/01/2019 17:33,"21,596,929,688","247,986","636,796",,,,,
04/01/2019 17:33,"21,599,941,406","247,985","636,799",,,,,
04/01/2019 17:33,"21,602,730,469","247,985","636,801",,,,,
04/01/2019 17:33,"21,605,417,969","247,985","636,804",,,,,
04/01/2019 17:33,"21,608,097,656","247,985","636,806",,,,,
04/01/2019 17:33,"21,610,785,156","247,984","636,809",,,,,
04/01/2019 17:33,"21,613,353,516","247,984","636,811",,,,,
04/01/2019 17:33,"21,615,576,172","247,984","636,813",,,,,
04/01/2019 17:33,"21,617,355,469","247,984","636,815",,,,,
04/01/2019 17:33,"21,619,148,438","247,984","636,816",,,,,
04/01/2019 17:33,"21,620,767,578","247,985","636,818",,,,,
04/01/2019 17:33,"21,622,357,422","247,985","636,819",,,,,
04/01/2019 17:33,"21,624,177,734","247,986","636,820",,,,,
04/01/2019 17:33,"21,626,480,469","247,988","636,821",,,,,
04/01/2019 17:33,"21,628,929,688","247,990","636,822",,,,,
04/01/2019 17:33,"21,631,855,469","247,993","636,823",,,,,
04/01/2019 17:33,"21,635,544,922","247,996","636,823",,,,,
04/01/2019 17:33,"21,639,767,578","248,000","636,824",,,,,
04/01/2019 17:33,"21,644,539,063","248,004","636,824",,,,,
04/01/2019 17:33,"21,649,421,875","248,009","636,824",,,,,
04/01/2019 17:33,"21,654,085,938","248,013","636,825",,,,,
04/01/2019 17:33,"21,658,408,203","248,017","636,825",,,,,
04/01/2019 17:33,"21,663,302,734","248,021","636,826",,,,,
04/01/2019 17:33,"21,669,076,172","248,026","636,826",,,,,
04/01/2019 17:33,"21,675,421,875","248,032","636,827",,,,,
04/01/2019 17:33,"21,682,085,938","248,038","636,827",,,,,
04/01/2019 17:33,"21,688,628,906","248,044","636,828",,,,,
04/01/2019 17:33,"21,695,275,391","248,050","636,828",,,,,
04/01/2019 17:33,"21,701,810,547","248,056","636,829",,,,,
04/01/2019 17:34,"21,708,353,516","248,062","636,829",,,,,
04/01/2019 17:34,"21,714,677,734","248,067","636,830",,,,,
04/01/2019 17:34,"21,720,671,875","248,073","636,830",,,,,
04/01/2019 17:34,"21,726,566,406","248,078","636,831",,,,,
04/01/2019 17:34,"21,732,460,938","248,083","636,831",,,,,
04/01/2019 17:34,"21,738,355,469","248,089","636,832",,,,,
04/01/2019 17:34,"21,744,238,281","248,094","636,832",,,,,
04/01/2019 17:34,"21,750,232,422","248,099","636,833",,,,,
04/01/2019 17:34,"21,756,335,938","248,105","636,833",,,,,
04/01/2019 17:34,"21,762,449,219","248,110","636,834",,,,,
04/01/2019 17:34,"21,768,455,078","248,116","636,835",,,,,
04/01/2019 17:34,"21,774,568,359","248,121","636,835",,,,,
04/01/2019 17:34,"21,780,367,188","248,127","636,836",,,,,
04/01/2019 17:34,"21,785,482,422","248,131","636,836",,,,,
04/01/2019 17:34,"21,790,265,625","248,135","636,837",,,,,
04/01/2019 17:34,"21,795,250,000","248,140","636,837",,,,,
04/01/2019 17:34,"21,800,572,266","248,145","636,838",,,,,
04/01/2019 17:34,"21,806,117,188","248,150","636,838",,,,,
04/01/2019 17:34,"21,812,000,000","248,155","636,839",,,,,
04/01/2019 17:34,"21,818,212,891","248,161","636,839",,,,,
04/01/2019 17:34,"21,824,646,484","248,166","636,839",,,,,
04/01/2019 17:34,"21,831,300,781","248,172","636,840",,,,,
04/01/2019 17:34,"21,838,173,828","248,179","636,841",,,,,
04/01/2019 17:34,"21,845,158,203","248,185","636,841",,,,,
04/01/2019 17:34,"21,852,363,281","248,191","636,841",,,,,
04/01/2019 17:34,"21,860,007,813","248,198","636,842",,,,,
04/01/2019 17:34,"21,868,222,656","248,206","636,843",,,,,
04/01/2019 17:34,"21,876,658,203","248,213","636,843",,,,,
04/01/2019 17:34,"21,885,115,234","248,221","636,844",,,,,
04/01/2019 17:34,"21,893,792,969","248,229","636,845",,,,,
04/01/2019 17:34,"21,902,228,516","248,236","636,846",,,,,
04/01/2019 17:34,"21,910,542,969","248,244","636,846",,,,,
04/01/2019 17:34,"21,918,648,438","248,251","636,847",,,,,
04/01/2019 17:34,"21,926,404,297","248,258","636,848",,,,,
04/01/2019 17:34,"21,933,628,906","248,265","636,848",,,,,
04/01/2019 17:34,"21,940,181,641","248,271","636,849",,,,,
04/01/2019 17:34,"21,945,845,703","248,276","636,850",,,,,
04/01/2019 17:34,"21,950,630,859","248,280","636,850",,,,,
04/01/2019 17:34,"21,954,632,813","248,284","636,850",,,,,
04/01/2019 17:34,"21,957,839,844","248,286","636,850",,,,,
04/01/2019 17:34,"21,960,933,594","248,289","636,850",,,,,
04/01/2019 17:34,"21,963,925,781","248,292","636,850",,,,,
04/01/2019 17:34,"21,966,828,125","248,294","636,850",,,,,
04/01/2019 17:34,"21,969,714,844","248,297","636,848",,,,,
04/01/2019 17:34,"21,972,734,375","248,298","636,846",,,,,
04/01/2019 17:34,"21,975,685,547","248,299","636,843",,,,,
04/01/2019 17:34,"21,978,720,703","248,299","636,841",,,,,
04/01/2019 17:34,"21,981,865,234","248,300","636,838",,,,,
04/01/2019 17:34,"21,985,009,766","248,300","636,835",,,,,
04/01/2019 17:34,"21,987,935,547","248,301","636,832",,,,,
04/01/2019 17:34,"21,990,312,500","248,301","636,830",,,,,
04/01/2019 17:34,"21,992,470,703","248,302","636,829",,,,,
04/01/2019 17:34,"21,994,738,281","248,302","636,827",,,,,
04/01/2019 17:34,"21,996,972,656","248,302","636,824",,,,,
04/01/2019 17:34,"21,999,662,109","248,302","636,822",,,,,
04/01/2019 17:34,"22,002,460,938","248,303","636,820",,,,,
04/01/2019 17:34,"22,004,929,688","248,303","636,817",,,,,
04/01/2019 17:34,"22,007,054,688","248,303","636,815",,,,,
04/01/2019 17:34,"22,009,289,063","248,303","636,813",,,,,
04/01/2019 17:34,"22,011,404,297","248,304","636,812",,,,,
04/01/2019 17:35,"22,013,964,844","248,304","636,809",,,,,
04/01/2019 17:35,"22,016,654,297","248,303","636,807",,,,,
04/01/2019 17:35,"22,019,101,563","248,303","636,805",,,,,
04/01/2019 17:35,"22,021,669,922","248,303","636,802",,,,,
04/01/2019 17:35,"22,024,449,219","248,303","636,800",,,,,
04/01/2019 17:35,"22,027,238,281","248,303","636,797",,,,,
04/01/2019 17:35,"22,029,472,656","248,303","636,795",,,,,
04/01/2019 17:35,"22,031,720,703","248,304","636,793",,,,,
04/01/2019 17:35,"22,033,859,375","248,304","636,792",,,,,
04/01/2019 17:35,"22,036,093,750","248,304","636,789",,,,,
04/01/2019 17:35,"22,038,654,297","248,304","636,787",,,,,
04/01/2019 17:35,"22,041,123,047","248,304","636,785",,,,,
04/01/2019 17:35,"22,043,794,922","248,304","636,783",,,,,
04/01/2019 17:35,"22,046,128,906","248,304","636,780",,,,,
04/01/2019 17:35,"22,048,363,281","248,304","636,778",,,,,
04/01/2019 17:35,"22,050,701,172","248,304","636,776",,,,,
04/01/2019 17:35,"22,053,259,766","248,304","636,774",,,,,
04/01/2019 17:35,"22,056,152,344","248,304","636,771",,,,,
04/01/2019 17:35,"22,058,933,594","248,304","636,769",,,,,
04/01/2019 17:35,"22,061,716,797","248,304","636,766",,,,,
04/01/2019 17:35,"22,064,273,438","248,304","636,764",,,,,
04/01/2019 17:35,"22,066,609,375","248,304","636,762",,,,,
04/01/2019 17:35,"22,068,832,031","248,304","636,760",,,,,
04/01/2019 17:35,"22,071,082,031","248,304","636,758",,,,,
04/01/2019 17:35,"22,073,529,297","248,304","636,756",,,,,
04/01/2019 17:35,"22,076,109,375","248,305","636,754",,,,,
04/01/2019 17:35,"22,078,357,422","248,305","636,752",,,,,
04/01/2019 17:35,"22,080,515,625","248,305","636,750",,,,,
04/01/2019 17:35,"22,082,673,828","248,306","636,748",,,,,
04/01/2019 17:35,"22,084,910,156","248,306","636,746",,,,,
04/01/2019 17:35,"22,087,068,359","248,306","636,744",,,,,
04/01/2019 17:35,"22,089,226,563","248,307","636,742",,,,,
04/01/2019 17:35,"22,091,517,578","248,307","636,740",,,,,
04/01/2019 17:35,"22,093,837,891","248,308","636,738",,,,,
04/01/2019 17:35,"22,096,265,625","248,308","636,736",,,,,
04/01/2019 17:35,"22,098,882,813","248,309","636,734",,,,,
04/01/2019 17:35,"22,101,390,625","248,309","636,731",,,,,
04/01/2019 17:35,"22,104,068,359","248,310","636,729",,,,,
04/01/2019 17:35,"22,106,867,188","248,310","636,726",,,,,
04/01/2019 17:35,"22,109,681,641","248,310","636,724",,,,,
04/01/2019 17:35,"22,112,386,719","248,311","636,722",,,,,
04/01/2019 17:35,"22,115,220,703","248,311","636,719",,,,,
04/01/2019 17:35,"22,117,910,156","248,312","636,717",,,,,
04/01/2019 17:35,"22,120,269,531","248,312","636,715",,,,,
04/01/2019 17:35,"22,122,496,094","248,312","636,713",,,,,
04/01/2019 17:35,"22,124,953,125","248,312","636,710",,,,,
04/01/2019 17:35,"22,127,851,563","248,312","636,708",,,,,
04/01/2019 17:35,"22,130,640,625","248,312","636,705",,,,,
04/01/2019 17:35,"22,133,660,156","248,313","636,703",,,,,
04/01/2019 17:35,"22,136,443,359","248,313","636,700",,,,,
04/01/2019 17:35,"22,139,132,813","248,313","636,698",,,,,
04/01/2019 17:35,"22,141,810,547","248,313","636,695",,,,,
04/01/2019 17:35,"22,144,597,656","248,314","636,693",,,,,
04/01/2019 17:35,"22,147,523,438","248,314","636,690",,,,,
04/01/2019 17:35,"22,150,212,891","248,314","636,688",,,,,
04/01/2019 17:35,"22,152,890,625","248,314","636,685",,,,,
04/01/2019 17:35,"22,155,560,547","248,315","636,683",,,,,
04/01/2019 17:35,"22,158,121,094","248,314","636,681",,,,,
04/01/2019 17:35,"22,160,578,125","248,314","636,679",,,,,
04/01/2019 17:35,"22,163,033,203","248,314","636,676",,,,,
04/01/2019 17:36,"22,165,601,563","248,314","636,674",,,,,
04/01/2019 17:36,"22,168,167,969","248,314","636,672",,,,,
04/01/2019 17:36,"22,170,513,672","248,313","636,670",,,,,
04/01/2019 17:36,"22,172,859,375","248,313","636,667",,,,,
04/01/2019 17:36,"22,175,306,641","248,313","636,665",,,,,
04/01/2019 17:36,"22,178,087,891","248,313","636,663",,,,,
04/01/2019 17:36,"22,181,089,844","248,313","636,660",,,,,
04/01/2019 17:36,"22,183,982,422","248,313","636,658",,,,,
04/01/2019 17:36,"22,186,876,953","248,313","636,655",,,,,
04/01/2019 17:36,"22,189,878,906","248,313","636,652",,,,,
04/01/2019 17:36,"22,192,548,828","248,313","636,650",,,,,
04/01/2019 17:36,"22,195,035,156","248,313","636,648",,,,,
04/01/2019 17:36,"22,197,613,281","248,314","636,645",,,,,
04/01/2019 17:36,"22,200,193,359","248,314","636,643",,,,,
04/01/2019 17:36,"22,202,441,406","248,314","636,641",,,,,
04/01/2019 17:36,"22,204,689,453","248,315","636,639",,,,,
04/01/2019 17:36,"22,206,937,500","248,315","636,637",,,,,
04/01/2019 17:36,"22,209,187,500","248,315","636,635",,,,,
04/01/2019 17:36,"22,211,128,906","248,316","636,633",,,,,
04/01/2019 17:36,"22,212,960,938","248,316","636,632",,,,,
04/01/2019 17:36,"22,215,429,688","248,316","636,630",,,,,
04/01/2019 17:36,"22,218,212,891","248,317","636,627",,,,,
04/01/2019 17:36,"22,220,769,531","248,317","636,625",,,,,
04/01/2019 17:36,"22,223,660,156","248,317","636,622",,,,,
04/01/2019 17:36,"22,226,332,031","248,317","636,620",,,,,
04/01/2019 17:36,"22,229,146,484","248,317","636,617",,,,,
04/01/2019 17:36,"22,231,980,469","248,318","636,615",,,,,
04/01/2019 17:36,"22,234,730,469","248,318","636,612",,,,,
04/01/2019 17:36,"22,237,455,078","248,319","636,610",,,,,
04/01/2019 17:36,"22,240,072,266","248,319","636,608",,,,,
04/01/2019 17:36,"22,242,886,719","248,319","636,605",,,,,
04/01/2019 17:36,"22,245,812,500","248,320","636,602",,,,,
04/01/2019 17:36,"22,248,406,250","248,320","636,600",,,,,
04/01/2019 17:36,"22,251,222,656","248,321","636,598",,,,,
04/01/2019 17:36,"22,254,021,484","248,321","636,595",,,,,
04/01/2019 17:36,"22,256,945,313","248,321","636,593",,,,,
04/01/2019 17:36,"22,259,746,094","248,322","636,590",,,,,
04/01/2019 17:36,"22,262,656,250","248,322","636,588",,,,,
04/01/2019 17:36,"22,265,675,781","248,322","636,585",,,,,
04/01/2019 17:36,"22,268,476,563","248,323","636,582",,,,,
04/01/2019 17:36,"22,271,263,672","248,323","636,580",,,,,
04/01/2019 17:36,"22,274,164,063","248,323","636,577",,,,,
04/01/2019 17:36,"22,276,953,125","248,323","636,575",,,,,
04/01/2019 17:36,"22,279,845,703","248,323","636,572",,,,,
04/01/2019 17:36,"22,282,755,859","248,324","636,569",,,,,
04/01/2019 17:36,"22,285,654,297","248,324","636,567",,,,,
04/01/2019 17:36,"22,288,554,688","248,324","636,564",,,,,
04/01/2019 17:36,"22,291,464,844","248,324","636,562",,,,,
04/01/2019 17:36,"22,294,466,797","248,324","636,559",,,,,
04/01/2019 17:36,"22,297,250,000","248,324","636,557",,,,,
04/01/2019 17:36,"22,300,031,250","248,325","636,554",,,,,
04/01/2019 17:36,"22,302,812,500","248,325","636,552",,,,,
04/01/2019 17:36,"22,305,593,750","248,325","636,549",,,,,
04/01/2019 17:36,"22,308,595,703","248,325","636,546",,,,,
04/01/2019 17:36,"22,311,488,281","248,325","636,544",,,,,
04/01/2019 17:36,"22,314,271,484","248,325","636,541",,,,,
04/01/2019 17:36,"22,317,169,922","248,325","636,539",,,,,
04/01/2019 17:36,"22,319,968,750","248,325","636,536",,,,,
04/01/2019 17:36,"22,322,757,813","248,326","636,534",,,,,
04/01/2019 17:36,"22,325,558,594","248,326","636,531",,,,,
04/01/2019 17:37,"22,328,468,750","248,326","636,529",,,,,
04/01/2019 17:37,"22,331,378,906","248,326","636,526",,,,,
04/01/2019 17:37,"22,334,398,438","248,327","636,523",,,,,
04/01/2019 17:37,"22,337,419,922","248,327","636,520",,,,,
04/01/2019 17:37,"22,340,318,359","248,327","636,518",,,,,
04/01/2019 17:37,"22,343,328,125","248,327","636,515",,,,,
04/01/2019 17:37,"22,346,238,281","248,328","636,513",,,,,
04/01/2019 17:37,"22,349,250,000","248,328","636,510",,,,,
04/01/2019 17:37,"22,352,259,766","248,328","636,507",,,,,
04/01/2019 17:37,"22,355,158,203","248,328","636,505",,,,,
04/01/2019 17:37,"22,358,291,016","248,329","636,502",,,,,
04/01/2019 17:37,"22,361,189,453","248,329","636,499",,,,,
04/01/2019 17:37,"22,364,099,609","248,329","636,497",,,,,
04/01/2019 17:37,"22,367,009,766","248,329","636,494",,,,,
04/01/2019 17:37,"22,370,029,297","248,330","636,491",,,,,
04/01/2019 17:37,"22,373,050,781","248,330","636,489",,,,,
04/01/2019 17:37,"22,376,060,547","248,330","636,486",,,,,
04/01/2019 17:37,"22,379,181,641","248,330","636,483",,,,,
04/01/2019 17:37,"22,382,082,031","248,331","636,480",,,,,
04/01/2019 17:37,"22,385,005,859","248,331","636,478",,,,,
04/01/2019 17:37,"22,387,916,016","248,331","636,475",,,,,
04/01/2019 17:37,"22,390,927,734","248,332","636,473",,,,,
04/01/2019 17:37,"22,394,269,531","248,332","636,470",,,,,
04/01/2019 17:37,"22,397,400,391","248,332","636,467",,,,,
04/01/2019 17:37,"22,400,326,172","248,332","636,464",,,,,
04/01/2019 17:37,"22,403,400,391","248,333","636,461",,,,,
04/01/2019 17:37,"22,406,324,219","248,333","636,459",,,,,
04/01/2019 17:37,"22,409,335,938","248,334","636,456",,,,,
04/01/2019 17:37,"22,412,246,094","248,334","636,454",,,,,
04/01/2019 17:37,"22,415,080,078","248,334","636,451",,,,,
04/01/2019 17:37,"22,417,990,234","248,335","636,449",,,,,
04/01/2019 17:37,"22,420,695,313","248,335","636,446",,,,,
04/01/2019 17:37,"22,423,273,438","248,335","636,444",,,,,
04/01/2019 17:37,"22,426,074,219","248,336","636,441",,,,,
04/01/2019 17:37,"22,428,607,422","248,336","636,439",,,,,
04/01/2019 17:37,"22,430,746,094","248,337","636,437",,,,,
04/01/2019 17:37,"22,433,066,406","248,337","636,435",,,,,
04/01/2019 17:37,"22,435,388,672","248,338","636,433",,,,,
04/01/2019 17:37,"22,438,130,859","248,339","636,431",,,,,
04/01/2019 17:37,"22,440,720,703","248,340","636,429",,,,,
04/01/2019 17:37,"22,443,392,578","248,341","636,427",,,,,
04/01/2019 17:37,"22,446,185,547","248,344","636,426",,,,,
04/01/2019 17:37,"22,448,960,938","248,346","636,425",,,,,
04/01/2019 17:37,"22,451,863,281","248,348","636,424",,,,,
04/01/2019 17:37,"22,454,812,500","248,351","636,423",,,,,
04/01/2019 17:37,"22,457,630,859","248,353","636,423",,,,,
04/01/2019 17:37,"22,460,556,641","248,356","636,422",,,,,
04/01/2019 17:37,"22,463,400,391","248,359","636,422",,,,,
04/01/2019 17:37,"22,466,197,266","248,361","636,421",,,,,
04/01/2019 17:37,"22,468,980,469","248,364","636,421",,,,,
04/01/2019 17:37,"22,471,763,672","248,366","636,421",,,,,
04/01/2019 17:37,"22,474,638,672","248,369","636,421",,,,,
04/01/2019 17:37,"22,477,410,156","248,371","636,421",,,,,
04/01/2019 17:37,"22,480,396,484","248,374","636,421",,,,,
04/01/2019 17:37,"22,483,382,813","248,377","636,421",,,,,
04/01/2019 17:37,"22,486,042,969","248,379","636,421",,,,,
04/01/2019 17:37,"22,489,046,875","248,382","636,421",,,,,
04/01/2019 17:37,"22,492,082,031","248,384","636,420",,,,,
04/01/2019 17:37,"22,494,863,281","248,387","636,420",,,,,
04/01/2019 17:37,"22,497,771,484","248,390","636,419",,,,,
04/01/2019 17:38,"22,500,763,672","248,392","636,419",,,,,
04/01/2019 17:38,"22,503,638,672","248,395","636,419",,,,,
04/01/2019 17:38,"22,506,625,000","248,398","636,419",,,,,
04/01/2019 17:38,"22,509,386,719","248,400","636,419",,,,,
04/01/2019 17:38,"22,512,263,672","248,403","636,419",,,,,
04/01/2019 17:38,"22,515,138,672","248,405","636,419",,,,,
04/01/2019 17:38,"22,518,130,859","248,408","636,420",,,,,
04/01/2019 17:38,"22,521,132,813","248,411","636,420",,,,,
04/01/2019 17:38,"22,524,134,766","248,413","636,420",,,,,
04/01/2019 17:38,"22,527,152,344","248,416","636,421",,,,,
04/01/2019 17:38,"22,530,044,922","248,419","636,421",,,,,
04/01/2019 17:38,"22,533,046,875","248,421","636,421",,,,,
04/01/2019 17:38,"22,536,048,828","248,424","636,422",,,,,
04/01/2019 17:38,"22,539,175,781","248,427","636,422",,,,,
04/01/2019 17:38,"22,542,177,734","248,429","636,422",,,,,
04/01/2019 17:38,"22,545,390,625","248,432","636,423",,,,,
04/01/2019 17:38,"22,548,611,328","248,435","636,423",,,,,
04/01/2019 17:38,"22,551,824,219","248,438","636,423",,,,,
04/01/2019 17:38,"22,555,037,109","248,441","636,423",,,,,
04/01/2019 17:38,"22,558,470,703","248,444","636,423",,,,,
04/01/2019 17:38,"22,561,898,438","248,447","636,423",,,,,
04/01/2019 17:38,"22,565,109,375","248,450","636,424",,,,,
04/01/2019 17:38,"22,568,101,563","248,453","636,424",,,,,
04/01/2019 17:38,"22,571,199,219","248,456","636,424",,,,,
04/01/2019 17:38,"22,574,105,469","248,458","636,424",,,,,
04/01/2019 17:38,"22,577,123,047","248,461","636,425",,,,,
04/01/2019 17:38,"22,580,015,625","248,464","636,425",,,,,
04/01/2019 17:38,"22,583,007,813","248,466","636,425",,,,,
04/01/2019 17:38,"22,585,900,391","248,469","636,426",,,,,
04/01/2019 17:38,"22,588,792,969","248,472","636,426",,,,,
04/01/2019 17:38,"22,591,828,125","248,474","636,426",,,,,
04/01/2019 17:38,"22,594,753,906","248,477","636,427",,,,,
04/01/2019 17:38,"22,597,771,484","248,480","636,427",,,,,
04/01/2019 17:38,"22,600,568,359","248,482","636,428",,,,,
04/01/2019 17:38,"22,603,476,563","248,485","636,428",,,,,
04/01/2019 17:38,"22,606,384,766","248,487","636,428",,,,,
04/01/2019 17:38,"22,609,400,391","248,490","636,429",,,,,
04/01/2019 17:38,"22,612,417,969","248,493","636,429",,,,,
